path_uid,from_node,to_node,path_id,node_index,node_id,offset_time
IN1__P3__path_2,IN1,P3,path_2,1,J1,2.0
IN1__P3__path_2,IN1,P3,path_2,2,J2,4.0
IN1__P3__path_2,IN1,P3,path_2,3,J3,6.0
IN1__P3__path_2,IN1,P3,path_2,4,P3,8.0
IN1__P3__path_3,IN1,P3,path_3,0,IN1,0.0
IN1__P3__path_3,IN1,P3,path_3,1,J1,2.0
IN1__P3__path_3,IN1,P3,path_3,2,J2,4.0
IN1__P3__path_3,IN1,P3,path_3,3,P2,6.0
IN1__P3__path_3,IN1,P3,path_3,4,P3,8.0
IN1__P4__path_1,IN1,P4,path_1,0,IN1,0.0
IN1__P4__path_1,IN1,P4,path_1,1,J1,2.0
IN1__P4__path_1,IN1,P4,path_1,2,P1,4.0
IN1__P4__path_1,IN1,P4,path_1,3,P4,6.0
IN1__P4__path_2,IN1,P4,path_2,0,IN1,0.0
IN1__P4__path_2,IN1,P4,path_2,1,J1,2.0
IN1__P4__path_2,IN1,P4,path_2,2,P1,4.0
IN1__P4__path_2,IN1,P4,path_2,3,P2,6.0
IN1__P4__path_2,IN1,P4,path_2,4,P5,8.0
IN1__P4__path_2,IN1,P4,path_2,5,P4,10.0
IN1__P4__path_3,IN1,P4,path_3,0,IN1,0.0
IN1__P4__path_3,IN1,P4,path_3,1,J1,2.0
IN1__P4__path_3,IN1,P4,path_3,2,J2,4.0
IN1__P4__path_3,IN1,P4,path_3,3,P2,6.0
IN1__P4__path_3,IN1,P4,path_3,4,P1,8.0
IN1__P4__path_3,IN1,P4,path_3,5,P4,10.0
IN1__P5__path_1,IN1,P5,path_1,0,IN1,0.0
IN1__P5__path_1,IN1,P5,path_1,1,J1,2.0
IN1__P5__path_1,IN1,P5,path_1,2,P1,4.0
IN1__P5__path_1,IN1,P5,path_1,3,P2,6.0
IN1__P5__path_1,IN1,P5,path_1,4,P5,8.0
IN1__P5__path_2,IN1,P5,path_2,0,IN1,0.0
IN1__P5__path_2,IN1,P5,path_2,1,J1,2.0
IN1__P5__path_2,IN1,P5,path_2,2,P1,4.0
IN1__P5__path_2,IN1,P5,path_2,3,P4,6.0
IN1__P5__path_2,IN1,P5,path_2,4,P5,8.0
IN1__P5__path_3,IN1,P5,path_3,0,IN1,0.0
IN1__P5__path_3,IN1,P5,path_3,1,J1,2.0
IN1__P5__path_3,IN1,P5,path_3,2,J2,4.0
IN1__P5__path_3,IN1,P5,path_3,3,P2,6.0
IN1__P5__path_3,IN1,P5,path_3,4,P5,8.0
IN1__P6__path_1,IN1,P6,path_1,0,IN1,0.0
IN1__P6__path_1,IN1,P6,path_1,1,J1,2.0
IN1__P6__path_1,IN1,P6,path_1,2,J2,4.0
IN1__P6__path_1,IN1,P6,path_1,3,J3,6.0
IN1__P6__path_1,IN1,P6,path_1,4,P3,8.0
IN1__P6__path_1,IN1,P6,path_1,5,P6,10.0
IN1__P6__path_2,IN1,P6,path_2,0,IN1,0.0
IN1__P6__path_2,IN1,P6,path_2,1,J1,2.0
IN1__P6__path_2,IN1,P6,path_2,2,P1,4.0
IN1__P6__path_2,IN1,P6,path_2,3,P2,6.0
IN1__P6__path_2,IN1,P6,path_2,4,P3,8.0
IN1__P6__path_2,IN1,P6,path_2,5,P6,10.0
IN1__P6__path_3,IN1,P6,path_3,0,IN1,0.0
IN1__P6__path_3,IN1,P6,path_3,1,J1,2.0
IN1__P6__path_3,IN1,P6,path_3,2,J2,4.0
IN1__P6__path_3,IN1,P6,path_3,3,P2,6.0
IN1__P6__path_3,IN1,P6,path_3,4,P3,8.0
IN1__P6__path_3,IN1,P6,path_3,5,P6,10.0
IN1__P7__path_1,IN1,P7,path_1,0,IN1,0.0
IN1__P7__path_1,IN1,P7,path_1,1,J1,2.0
IN1__P7__path_1,IN1,P7,path_1,2,P1,4.0
IN1__P7__path_1,IN1,P7,path_1,3,P4,6.0
IN1__P7__path_1,IN1,P7,path_1,4,P7,8.0
IN1__P7__path_2,IN1,P7,path_2,0,IN1,0.0
IN1__P7__path_2,IN1,P7,path_2,1,J1,2.0
IN1__P7__path_2,IN1,P7,path_2,2,J2,4.0
IN1__P7__path_2,IN1,P7,path_2,3,P2,6.0
IN1__P7__path_2,IN1,P7,path_2,4,P1,8.0
IN1__P7__path_2,IN1,P7,path_2,5,P4,10.0
IN1__P7__path_2,IN1,P7,path_2,6,P7,12.0
IN1__P7__path_3,IN1,P7,path_3,0,IN1,0.0
IN1__P7__path_3,IN1,P7,path_3,1,J1,2.0
IN1__P7__path_3,IN1,P7,path_3,2,P1,4.0
IN1__P7__path_3,IN1,P7,path_3,3,P2,6.0
IN1__P7__path_3,IN1,P7,path_3,4,P5,8.0
IN1__P7__path_3,IN1,P7,path_3,5,P4,10.0
IN1__P7__path_3,IN1,P7,path_3,6,P7,12.0
IN1__P8__path_1,IN1,P8,path_1,0,IN1,0.0
IN1__P8__path_1,IN1,P8,path_1,1,J1,2.0
IN1__P8__path_1,IN1,P8,path_1,2,P1,4.0
IN1__P8__path_1,IN1,P8,path_1,3,P4,6.0
IN1__P8__path_1,IN1,P8,path_1,4,P7,8.0
IN1__P8__path_1,IN1,P8,path_1,5,P8,10.0
IN1__P8__path_2,IN1,P8,path_2,0,IN1,0.0
IN1__P8__path_2,IN1,P8,path_2,1,J1,2.0
IN1__P8__path_2,IN1,P8,path_2,2,P1,4.0
IN1__P8__path_2,IN1,P8,path_2,3,P4,6.0
IN1__P8__path_2,IN1,P8,path_2,4,P7,8.0
IN1__P8__path_2,IN1,P8,path_2,5,SORT1,11.0
IN1__P8__path_2,IN1,P8,path_2,6,P8,14.0
IN1__P8__path_3,IN1,P8,path_3,0,IN1,0.0
IN1__P8__path_3,IN1,P8,path_3,1,J1,2.0
IN1__P8__path_3,IN1,P8,path_3,2,J2,4.0
IN1__P8__path_3,IN1,P8,path_3,3,J3,6.0
IN1__P8__path_3,IN1,P8,path_3,4,P3,8.0
IN1__P8__path_3,IN1,P8,path_3,5,P6,10.0
IN1__P8__path_3,IN1,P8,path_3,6,P9,12.0
IN1__P8__path_3,IN1,P8,path_3,7,P8,14.0
IN1__P8__path_4,IN1,P8,path_4,0,IN1,0.0
IN1__P8__path_4,IN1,P8,path_4,1,J1,2.0
IN1__P8__path_4,IN1,P8,path_4,2,J2,4.0
IN1__P8__path_4,IN1,P8,path_4,3,P2,6.0
IN1__P8__path_4,IN1,P8,path_4,4,P5,8.0
IN1__P8__path_4,IN1,P8,path_4,5,P8,10.0
IN1__P9__path_1,IN1,P9,path_1,0,IN1,0.0
IN1__P9__path_1,IN1,P9,path_1,1,J1,2.0
IN1__P9__path_1,IN1,P9,path_1,2,P1,4.0
IN1__P9__path_1,IN1,P9,path_1,3,P4,6.0
IN1__P9__path_1,IN1,P9,path_1,4,P7,8.0
IN1__P9__path_1,IN1,P9,path_1,5,P8,10.0
IN1__P9__path_1,IN1,P9,path_1,6,P9,12.0
IN1__P9__path_2,IN1,P9,path_2,0,IN1,0.0
IN1__P9__path_2,IN1,P9,path_2,1,J1,2.0
IN1__P9__path_2,IN1,P9,path_2,2,J2,4.0
IN1__P9__path_2,IN1,P9,path_2,3,J3,6.0
IN1__P9__path_2,IN1,P9,path_2,4,P3,8.0
IN1__P9__path_2,IN1,P9,path_2,5,P6,10.0
IN1__P9__path_2,IN1,P9,path_2,6,P9,12.0
IN1__P9__path_3,IN1,P9,path_3,0,IN1,0.0
IN1__P9__path_3,IN1,P9,path_3,1,J1,2.0
IN1__P9__path_3,IN1,P9,path_3,2,P1,4.0
IN1__P9__path_3,IN1,P9,path_3,3,P2,6.0
IN1__P9__path_3,IN1,P9,path_3,4,P3,8.0
IN1__P9__path_3,IN1,P9,path_3,5,P6,10.0
IN1__P9__path_3,IN1,P9,path_3,6,P9,12.0
IN1__SORT1__path_1,IN1,SORT1,path_1,0,IN1,0.0
IN1__SORT1__path_1,IN1,SORT1,path_1,1,J1,2.0
IN1__SORT1__path_1,IN1,SORT1,path_1,2,P1,4.0
IN1__SORT1__path_1,IN1,SORT1,path_1,3,P4,6.0
IN1__SORT1__path_1,IN1,SORT1,path_1,4,P7,8.0
IN1__SORT1__path_1,IN1,SORT1,path_1,5,SORT1,11.0
IN1__SORT1__path_2,IN1,SORT1,path_2,0,IN1,0.0
IN1__SORT1__path_2,IN1,SORT1,path_2,1,J1,2.0
IN1__SORT1__path_2,IN1,SORT1,path_2,2,P1,4.0
IN1__SORT1__path_2,IN1,SORT1,path_2,3,P4,6.0
IN1__SORT1__path_2,IN1,SORT1,path_2,4,P7,8.0
IN1__SORT1__path_2,IN1,SORT1,path_2,5,P8,10.0
IN1__SORT1__path_2,IN1,SORT1,path_2,6,SORT1,13.0
IN1__SORT1__path_3,IN1,SORT1,path_3,0,IN1,0.0
IN1__SORT1__path_3,IN1,SORT1,path_3,1,J1,2.0
IN1__SORT1__path_3,IN1,SORT1,path_3,2,J2,4.0
IN1__SORT1__path_3,IN1,SORT1,path_3,3,P2,6.0
IN1__SORT1__path_3,IN1,SORT1,path_3,4,P1,8.0
IN1__SORT1__path_3,IN1,SORT1,path_3,5,P4,10.0
IN1__SORT1__path_3,IN1,SORT1,path_3,6,P7,12.0
IN1__SORT1__path_3,IN1,SORT1,path_3,7,SORT1,15.0
IN1__SORT2__path_1,IN1,SORT2,path_1,0,IN1,0.0
IN1__SORT2__path_1,IN1,SORT2,path_1,1,J1,2.0
IN1__SORT2__path_1,IN1,SORT2,path_1,2,P1,4.0
IN1__SORT2__path_1,IN1,SORT2,path_1,3,P4,6.0
IN1__SORT2__path_1,IN1,SORT2,path_1,4,P7,8.0
IN1__SORT2__path_1,IN1,SORT2,path_1,5,P8,10.0
IN1__SORT2__path_1,IN1,SORT2,path_1,6,SORT2,13.0
IN1__SORT2__path_2,IN1,SORT2,path_2,0,IN1,0.0
IN1__SORT2__path_2,IN1,SORT2,path_2,1,J1,2.0
IN1__SORT2__path_2,IN1,SORT2,path_2,2,J2,4.0
IN1__SORT2__path_2,IN1,SORT2,path_2,3,J3,6.0
IN1__SORT2__path_2,IN1,SORT2,path_2,4,P3,8.0
IN1__SORT2__path_2,IN1,SORT2,path_2,5,P6,10.0
IN1__SORT2__path_2,IN1,SORT2,path_2,6,P9,12.0
IN1__SORT2__path_2,IN1,SORT2,path_2,7,SORT2,15.0
IN1__SORT2__path_3,IN1,SORT2,path_3,0,IN1,0.0
IN1__SORT2__path_3,IN1,SORT2,path_3,1,J1,2.0
IN1__SORT2__path_3,IN1,SORT2,path_3,2,P1,4.0
IN1__SORT2__path_3,IN1,SORT2,path_3,3,P2,6.0
IN1__SORT2__path_3,IN1,SORT2,path_3,4,P3,8.0
IN1__SORT2__path_3,IN1,SORT2,path_3,5,P6,10.0
IN1__SORT2__path_3,IN1,SORT2,path_3,6,P9,12.0
IN1__SORT2__path_3,IN1,SORT2,path_3,7,SORT2,15.0
IN1__SORT2__path_4,IN1,SORT2,path_4,0,IN1,0.0
IN1__SORT2__path_4,IN1,SORT2,path_4,1,J1,2.0
IN1__SORT2__path_4,IN1,SORT2,path_4,2,J2,4.0
IN1__SORT2__path_4,IN1,SORT2,path_4,3,P2,6.0
IN1__SORT2__path_4,IN1,SORT2,path_4,4,P5,8.0
IN1__SORT2__path_4,IN1,SORT2,path_4,5,P8,10.0
IN1__SORT2__path_4,IN1,SORT2,path_4,6,SORT2,13.0
IN1__OUT1__path_1,IN1,OUT1,path_1,0,IN1,0.0
IN1__OUT1__path_1,IN1,OUT1,path_1,1,J1,2.0
IN1__OUT1__path_1,IN1,OUT1,path_1,2,P1,4.0
IN1__OUT1__path_1,IN1,OUT1,path_1,3,P4,6.0
IN1__OUT1__path_1,IN1,OUT1,path_1,4,P7,8.0
IN1__OUT1__path_1,IN1,OUT1,path_1,5,SORT1,11.0
IN1__OUT1__path_1,IN1,OUT1,path_1,6,OUT1,13.0
IN1__OUT1__path_2,IN1,OUT1,path_2,0,IN1,0.0
IN1__OUT1__path_2,IN1,OUT1,path_2,1,J1,2.0
IN1__OUT1__path_2,IN1,OUT1,path_2,2,P1,4.0
IN1__OUT1__path_2,IN1,OUT1,path_2,3,P4,6.0
IN1__OUT1__path_2,IN1,OUT1,path_2,4,P7,8.0
IN1__OUT1__path_2,IN1,OUT1,path_2,5,P8,10.0
IN1__OUT1__path_2,IN1,OUT1,path_2,6,SORT1,13.0
IN1__OUT1__path_2,IN1,OUT1,path_2,7,OUT1,15.0
IN1__OUT1__path_3,IN1,OUT1,path_3,0,IN1,0.0
IN1__OUT1__path_3,IN1,OUT1,path_3,1,J1,2.0
IN1__OUT1__path_3,IN1,OUT1,path_3,2,J2,4.0
IN1__OUT1__path_3,IN1,OUT1,path_3,3,P2,6.0
IN1__OUT1__path_3,IN1,OUT1,path_3,4,P1,8.0
IN1__OUT1__path_3,IN1,OUT1,path_3,5,P4,10.0
IN1__OUT1__path_3,IN1,OUT1,path_3,6,P7,12.0
IN1__OUT1__path_3,IN1,OUT1,path_3,7,SORT1,15.0
IN1__OUT1__path_3,IN1,OUT1,path_3,8,OUT1,17.0
IN1__OUT2__path_1,IN1,OUT2,path_1,0,IN1,0.0
IN1__OUT2__path_1,IN1,OUT2,path_1,1,J1,2.0
IN1__OUT2__path_1,IN1,OUT2,path_1,2,P1,4.0
IN1__OUT2__path_1,IN1,OUT2,path_1,3,P4,6.0
IN1__OUT2__path_1,IN1,OUT2,path_1,4,P7,8.0
IN1__OUT2__path_1,IN1,OUT2,path_1,5,P8,10.0
IN1__OUT2__path_1,IN1,OUT2,path_1,6,SORT2,13.0
IN1__OUT2__path_1,IN1,OUT2,path_1,7,OUT2,15.0
IN1__OUT2__path_2,IN1,OUT2,path_2,0,IN1,0.0
IN1__OUT2__path_2,IN1,OUT2,path_2,1,J1,2.0
IN1__OUT2__path_2,IN1,OUT2,path_2,2,J2,4.0
IN1__OUT2__path_2,IN1,OUT2,path_2,3,J3,6.0
IN1__OUT2__path_2,IN1,OUT2,path_2,4,P3,8.0
IN1__OUT2__path_2,IN1,OUT2,path_2,5,P6,10.0
IN1__OUT2__path_2,IN1,OUT2,path_2,6,P9,12.0
IN1__OUT2__path_2,IN1,OUT2,path_2,7,SORT2,15.0
IN1__OUT2__path_2,IN1,OUT2,path_2,8,OUT2,17.0
IN1__OUT2__path_3,IN1,OUT2,path_3,0,IN1,0.0
IN1__OUT2__path_3,IN1,OUT2,path_3,1,J1,2.0
IN1__OUT2__path_3,IN1,OUT2,path_3,2,P1,4.0
IN1__OUT2__path_3,IN1,OUT2,path_3,3,P2,6.0
IN1__OUT2__path_3,IN1,OUT2,path_3,4,P3,8.0
IN1__OUT2__path_3,IN1,OUT2,path_3,5,P6,10.0
IN1__OUT2__path_3,IN1,OUT2,path_3,6,P9,12.0
IN1__OUT2__path_3,IN1,OUT2,path_3,7,SORT2,15.0
IN1__OUT2__path_3,IN1,OUT2,path_3,8,OUT2,17.0
IN1__OUT2__path_4,IN1,OUT2,path_4,0,IN1,0.0
IN1__OUT2__path_4,IN1,OUT2,path_4,1,J1,2.0
IN1__OUT2__path_4,IN1,OUT2,path_4,2,J2,4.0
IN1__OUT2__path_4,IN1,OUT2,path_4,3,P2,6.0
IN1__OUT2__path_4,IN1,OUT2,path_4,4,P5,8.0
IN1__OUT2__path_4,IN1,OUT2,path_4,5,P8,10.0
IN1__OUT2__path_4,IN1,OUT2,path_4,6,SORT2,13.0
IN1__OUT2__path_4,IN1,OUT2,path_4,7,OUT2,15.0
IN1__CHG1__path_1,IN1,CHG1,path_1,0,IN1,0.0
IN1__CHG1__path_1,IN1,CHG1,path_1,1,J1,2.0
IN1__CHG1__path_1,IN1,CHG1,path_1,2,CHG1,4.0
IN1__CHG2__path_1,IN1,CHG2,path_1,0,IN1,0.0
IN1__CHG2__path_1,IN1,CHG2,path_1,1,J1,2.0
IN1__CHG2__path_1,IN1,CHG2,path_1,2,P1,4.0
IN1__CHG2__path_1,IN1,CHG2,path_1,3,P4,6.0
IN1__CHG2__path_1,IN1,CHG2,path_1,4,P7,8.0
IN1__CHG2__path_1,IN1,CHG2,path_1,5,CHG2,10.0
IN1__CHG2__path_2,IN1,CHG2,path_2,0,IN1,0.0
IN1__CHG2__path_2,IN1,CHG2,path_2,1,J1,2.0
IN1__CHG2__path_2,IN1,CHG2,path_2,2,J2,4.0
IN1__CHG2__path_2,IN1,CHG2,path_2,3,P2,6.0
IN1__CHG2__path_2,IN1,CHG2,path_2,4,P1,8.0
IN1__CHG2__path_2,IN1,CHG2,path_2,5,P4,10.0
IN1__CHG2__path_2,IN1,CHG2,path_2,6,P7,12.0
IN1__CHG2__path_2,IN1,CHG2,path_2,7,CHG2,14.0
IN1__CHG2__path_3,IN1,CHG2,path_3,0,IN1,0.0
IN1__CHG2__path_3,IN1,CHG2,path_3,1,J1,2.0
IN1__CHG2__path_3,IN1,CHG2,path_3,2,P1,4.0
IN1__CHG2__path_3,IN1,CHG2,path_3,3,P2,6.0
IN1__CHG2__path_3,IN1,CHG2,path_3,4,P5,8.0
IN1__CHG2__path_3,IN1,CHG2,path_3,5,P4,10.0
IN1__CHG2__path_3,IN1,CHG2,path_3,6,P7,12.0
IN1__CHG2__path_3,IN1,CHG2,path_3,7,CHG2,14.0
IN2__IN1__path_1,IN2,IN1,path_1,0,IN2,0.0
IN2__IN1__path_1,IN2,IN1,path_1,1,J3,2.0
IN2__IN1__path_1,IN2,IN1,path_1,2,J2,4.0
IN2__IN1__path_1,IN2,IN1,path_1,3,J1,6.0
IN2__IN1__path_1,IN2,IN1,path_1,4,IN1,8.0
IN2__IN1__path_2,IN2,IN1,path_2,0,IN2,0.0
IN2__IN1__path_2,IN2,IN1,path_2,1,J3,2.0
IN2__IN1__path_2,IN2,IN1,path_2,2,P3,4.0
IN2__IN1__path_2,IN2,IN1,path_2,3,P2,6.0
IN2__IN1__path_2,IN2,IN1,path_2,4,P1,8.0
IN2__IN1__path_2,IN2,IN1,path_2,5,J1,10.0
IN2__IN1__path_2,IN2,IN1,path_2,6,IN1,12.0
IN2__IN1__path_3,IN2,IN1,path_3,0,IN2,0.0
IN2__IN1__path_3,IN2,IN1,path_3,1,J3,2.0
IN2__IN1__path_3,IN2,IN1,path_3,2,J2,4.0
IN2__IN1__path_3,IN2,IN1,path_3,3,P2,6.0
IN2__IN1__path_3,IN2,IN1,path_3,4,P1,8.0
IN2__IN1__path_3,IN2,IN1,path_3,5,J1,10.0
IN2__IN1__path_3,IN2,IN1,path_3,6,IN1,12.0
IN2__P1__path_1,IN2,P1,path_1,0,IN2,0.0
IN2__P1__path_1,IN2,P1,path_1,1,J3,2.0
IN2__P1__path_1,IN2,P1,path_1,2,P3,4.0
IN2__P1__path_1,IN2,P1,path_1,3,P2,6.0
IN2__P1__path_1,IN2,P1,path_1,4,P1,8.0
IN2__P1__path_2,IN2,P1,path_2,0,IN2,0.0
IN2__P1__path_2,IN2,P1,path_2,1,J3,2.0
IN2__P1__path_2,IN2,P1,path_2,2,J2,4.0
IN2__P1__path_2,IN2,P1,path_2,3,J1,6.0
IN2__P1__path_2,IN2,P1,path_2,4,P1,8.0
IN2__P1__path_3,IN2,P1,path_3,0,IN2,0.0
IN2__P1__path_3,IN2,P1,path_3,1,J3,2.0
IN2__P1__path_3,IN2,P1,path_3,2,J2,4.0
IN2__P1__path_3,IN2,P1,path_3,3,P2,6.0
IN2__P1__path_3,IN2,P1,path_3,4,P1,8.0
IN2__P2__path_1,IN2,P2,path_1,0,IN2,0.0
IN2__P2__path_1,IN2,P2,path_1,1,J3,2.0
IN2__P2__path_1,IN2,P2,path_1,2,P3,4.0
IN2__P2__path_1,IN2,P2,path_1,3,P2,6.0
IN2__P2__path_2,IN2,P2,path_2,0,IN2,0.0
IN2__P2__path_2,IN2,P2,path_2,1,J3,2.0
IN2__P2__path_2,IN2,P2,path_2,2,J2,4.0
IN2__P2__path_2,IN2,P2,path_2,3,P2,6.0
IN2__P2__path_3,IN2,P2,path_3,0,IN2,0.0
IN2__P2__path_3,IN2,P2,path_3,1,J3,2.0
IN2__P2__path_3,IN2,P2,path_3,2,J2,4.0
IN2__P2__path_3,IN2,P2,path_3,3,J1,6.0
IN2__P2__path_3,IN2,P2,path_3,4,P1,8.0
IN2__P2__path_3,IN2,P2,path_3,5,P2,10.0
IN2__P3__path_1,IN2,P3,path_1,0,IN2,0.0
IN2__P3__path_1,IN2,P3,path_1,1,J3,2.0
IN2__P3__path_1,IN2,P3,path_1,2,P3,4.0
IN2__P3__path_2,IN2,P3,path_2,0,IN2,0.0
IN2__P3__path_2,IN2,P3,path_2,1,J3,2.0
IN2__P3__path_2,IN2,P3,path_2,2,J2,4.0
IN2__P3__path_2,IN2,P3,path_2,3,P2,6.0
IN2__P3__path_2,IN2,P3,path_2,4,P3,8.0
IN2__P3__path_3,IN2,P3,path_3,0,IN2,0.0
IN2__P3__path_3,IN2,P3,path_3,1,J3,2.0
IN2__P3__path_3,IN2,P3,path_3,2,J2,4.0
IN2__P3__path_3,IN2,P3,path_3,3,J1,6.0
IN2__P3__path_3,IN2,P3,path_3,4,P1,8.0
IN2__P3__path_3,IN2,P3,path_3,5,P2,10.0
IN2__P3__path_3,IN2,P3,path_3,6,P3,12.0
IN2__P4__path_1,IN2,P4,path_1,0,IN2,0.0
IN2__P4__path_1,IN2,P4,path_1,1,J3,2.0
IN2__P4__path_1,IN2,P4,path_1,2,J2,4.0
IN2__P4__path_1,IN2,P4,path_1,3,J1,6.0
IN2__P4__path_1,IN2,P4,path_1,4,P1,8.0
IN2__P4__path_1,IN2,P4,path_1,5,P4,10.0
IN2__P4__path_2,IN2,P4,path_2,0,IN2,0.0
IN2__P4__path_2,IN2,P4,path_2,1,J3,2.0
IN2__P4__path_2,IN2,P4,path_2,2,P3,4.0
IN2__P4__path_2,IN2,P4,path_2,3,P2,6.0
IN2__P4__path_2,IN2,P4,path_2,4,P1,8.0
IN2__P4__path_2,IN2,P4,path_2,5,P4,10.0
IN2__P4__path_3,IN2,P4,path_3,0,IN2,0.0
IN2__P4__path_3,IN2,P4,path_3,1,J3,2.0
IN2__P4__path_3,IN2,P4,path_3,2,J2,4.0
IN2__P4__path_3,IN2,P4,path_3,3,P2,6.0
IN2__P4__path_3,IN2,P4,path_3,4,P1,8.0
IN2__P4__path_3,IN2,P4,path_3,5,P4,10.0
IN2__P5__path_1,IN2,P5,path_1,0,IN2,0.0
IN2__P5__path_1,IN2,P5,path_1,1,J3,2.0
IN2__P5__path_1,IN2,P5,path_1,2,P3,4.0
IN2__P5__path_1,IN2,P5,path_1,3,P2,6.0
IN2__P5__path_1,IN2,P5,path_1,4,P5,8.0
IN2__P5__path_2,IN2,P5,path_2,0,IN2,0.0
IN2__P5__path_2,IN2,P5,path_2,1,J3,2.0
IN2__P5__path_2,IN2,P5,path_2,2,P3,4.0
IN2__P5__path_2,IN2,P5,path_2,3,P6,6.0
IN2__P5__path_2,IN2,P5,path_2,4,P5,8.0
IN2__P5__path_3,IN2,P5,path_3,0,IN2,0.0
IN2__P5__path_3,IN2,P5,path_3,1,J3,2.0
IN2__P5__path_3,IN2,P5,path_3,2,J2,4.0
IN2__P5__path_3,IN2,P5,path_3,3,P2,6.0
IN2__P5__path_3,IN2,P5,path_3,4,P5,8.0
IN2__P6__path_1,IN2,P6,path_1,0,IN2,0.0
IN2__P6__path_1,IN2,P6,path_1,1,J3,2.0
IN2__P6__path_1,IN2,P6,path_1,2,P3,4.0
IN2__P6__path_1,IN2,P6,path_1,3,P6,6.0
IN2__P6__path_2,IN2,P6,path_2,0,IN2,0.0
IN2__P6__path_2,IN2,P6,path_2,1,J3,2.0
IN2__P6__path_2,IN2,P6,path_2,2,P3,4.0
IN2__P6__path_2,IN2,P6,path_2,3,P2,6.0
IN2__P6__path_2,IN2,P6,path_2,4,P5,8.0
IN2__P6__path_2,IN2,P6,path_2,5,P6,10.0
IN2__P6__path_3,IN2,P6,path_3,0,IN2,0.0
IN2__P6__path_3,IN2,P6,path_3,1,J3,2.0
IN2__P6__path_3,IN2,P6,path_3,2,J2,4.0
IN2__P6__path_3,IN2,P6,path_3,3,P2,6.0
IN2__P6__path_3,IN2,P6,path_3,4,P3,8.0
IN2__P6__path_3,IN2,P6,path_3,5,P6,10.0
