path_uid,from_node,to_node,path_id,sample_index,offset_time,x,y,theta,speed,footprint_radius
IN1__P2__path_1,IN1,P2,path_1,4,2.0,1.719,2.022,0.536312,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,5,2.5,2.149,2.277,0.536312,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,6,3.0,2.579,2.533,0.536312,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,7,3.5,3.009,2.788,0.536312,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,8,4.0,3.472,2.92,0.0,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,9,4.5,3.972,2.92,0.0,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,10,5.0,4.331,2.768,-1.500736,1.0,0.25
IN1__P2__path_1,IN1,P2,path_1,11,5.419,4.36,2.35,-1.500736,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,0,0.0,0.0,1.0,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,1,0.5,0.329,1.376,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,2,1.0,0.659,1.752,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,3,1.5,0.988,2.129,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,4,2.0,1.317,2.505,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,5,2.5,1.647,2.881,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,6,3.0,1.976,3.257,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,7,3.5,2.305,3.634,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,8,4.0,2.635,4.01,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,9,4.5,2.964,4.386,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,10,5.0,3.293,4.762,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,11,5.5,3.622,5.139,0.8518,1.0,0.25
IN1__P3__path_1,IN1,P3,path_1,12,5.648,3.72,5.25,0.8518,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,9,4.5,4.417,0.639,0.843398,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,10,5.0,4.75,1.012,0.843398,1.0,0.25
IN1__P4__path_1,IN1,P4,path_1,11,5.452,5.05,1.35,0.843398,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,0,0.0,0.0,1.0,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,1,0.5,0.43,1.255,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,2,1.0,0.86,1.511,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,3,1.5,1.289,1.766,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,4,2.0,1.719,2.022,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,5,2.5,2.149,2.277,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,6,3.0,2.579,2.533,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,7,3.5,3.009,2.788,0.536312,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,8,4.0,3.447,3.028,0.463648,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,9,4.5,3.894,3.252,0.463648,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,10,5.0,4.341,3.476,0.463648,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,11,5.5,4.788,3.699,0.463648,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,12,6.0,5.238,3.919,0.443103,1.0,0.25
IN1__P5__path_1,IN1,P5,path_1,13,6.423,5.62,4.1,0.443103,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,0,0.0,0.0,1.0,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,1,0.5,0.42,1.271,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,2,1.0,0.84,1.542,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,3,1.5,1.261,1.813,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,4,2.0,1.681,2.084,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,5,2.5,2.101,2.355,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,6,3.0,2.521,2.626,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,7,3.5,2.942,2.897,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,8,4.0,3.362,3.167,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,9,4.5,3.782,3.438,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,10,5.0,4.202,3.709,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,11,5.5,4.623,3.98,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,12,6.0,5.043,4.251,0.572666,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,13,6.5,5.436,4.555,0.823475,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,14,7.0,5.775,4.922,0.823475,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,15,7.5,6.115,5.288,0.823475,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,16,8.0,6.514,5.523,0.01818,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,17,8.5,7.014,5.532,0.01818,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,18,9.0,7.514,5.542,0.01818,1.0,0.25
IN1__P6__path_1,IN1,P6,path_1,19,9.466,7.98,5.55,0.01818,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,9,4.5,4.466,0.533,0.022219,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,10,5.0,4.966,0.544,0.022219,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,11,5.5,5.466,0.555,0.022219,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,12,6.0,5.966,0.567,0.022219,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,13,6.5,6.465,0.578,0.022219,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,14,7.0,6.921,0.762,0.478352,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,15,7.5,7.365,0.992,0.478352,1.0,0.25
IN1__P7__path_1,IN1,P7,path_1,16,7.517,7.38,1.0,0.478352,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,9,4.5,4.466,0.533,0.022219,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,10,5.0,4.966,0.544,0.022219,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,11,5.5,5.466,0.555,0.022219,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,12,6.0,5.966,0.567,0.022219,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,13,6.5,6.465,0.578,0.022219,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,14,7.0,6.964,0.609,0.073041,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,15,7.5,7.463,0.645,0.073041,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,16,8.0,7.962,0.682,0.073041,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,17,8.5,8.46,0.718,0.073041,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,18,9.0,8.641,1.069,1.509146,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,19,9.5,8.672,1.568,1.509146,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,20,10.0,8.703,2.067,1.509146,1.0,0.25
IN1__P8__path_1,IN1,P8,path_1,21,10.283,8.72,2.35,1.509146,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,0,0.0,0.0,1.0,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,1,0.5,0.42,1.271,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,2,1.0,0.84,1.542,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,3,1.5,1.261,1.813,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,4,2.0,1.681,2.084,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,5,2.5,2.101,2.355,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,6,3.0,2.521,2.626,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,7,3.5,2.942,2.897,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,8,4.0,3.362,3.167,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,9,4.5,3.782,3.438,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,10,5.0,4.202,3.709,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,11,5.5,4.623,3.98,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,12,6.0,5.043,4.251,0.572666,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,13,6.5,5.459,4.528,0.61377,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,14,7.0,5.868,4.816,0.61377,1.0,0.25
IN1__P9__path_1,IN1,P9,path_1,15,7.406,6.2,5.05,0.61377,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,9,4.5,4.466,0.533,0.022219,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,10,5.0,4.966,0.544,0.022219,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,11,5.5,5.466,0.555,0.022219,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,12,6.0,5.966,0.567,0.022219,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,13,6.5,6.465,0.578,0.022219,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,14,7.0,6.964,0.609,0.073041,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,15,7.5,7.463,0.645,0.073041,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,16,8.0,7.962,0.682,0.073041,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,17,8.5,8.46,0.718,0.073041,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,18,9.0,8.827,0.999,0.915101,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,19,9.5,9.132,1.396,0.915101,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,20,10.0,9.437,1.792,0.915101,1.0,0.25
IN1__SORT1__path_1,IN1,SORT1,path_1,21,10.464,9.72,2.16,0.915101,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,9,4.5,4.466,0.533,0.022219,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,10,5.0,4.966,0.544,0.022219,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,11,5.5,5.466,0.555,0.022219,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,12,6.0,5.966,0.567,0.022219,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,13,6.5,6.465,0.578,0.022219,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,14,7.0,6.964,0.609,0.073041,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,15,7.5,7.463,0.645,0.073041,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,16,8.0,7.962,0.682,0.073041,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,17,8.5,8.46,0.718,0.073041,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,18,9.0,8.778,1.031,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,19,9.5,9.01,1.474,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,20,10.0,9.242,1.917,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,21,10.5,9.474,2.36,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,22,11.0,9.706,2.803,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,23,11.5,9.938,3.245,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,24,12.0,10.17,3.688,1.088058,1.0,0.25
IN1__SORT2__path_1,IN1,SORT2,path_1,25,12.408,10.36,4.05,1.088058,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,9,4.5,4.466,0.533,0.022219,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,10,5.0,4.966,0.544,0.022219,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,11,5.5,5.466,0.555,0.022219,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,12,6.0,5.966,0.567,0.022219,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,13,6.5,6.465,0.578,0.022219,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,14,7.0,6.964,0.609,0.073041,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,15,7.5,7.463,0.645,0.073041,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,16,8.0,7.962,0.682,0.073041,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,17,8.5,8.46,0.718,0.073041,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,18,9.0,8.938,0.85,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,19,9.5,9.406,1.025,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,20,10.0,9.874,1.201,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,21,10.5,10.342,1.377,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,22,11.0,10.81,1.553,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,23,11.5,11.278,1.729,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,24,12.0,11.747,1.905,0.359419,1.0,0.25
IN1__OUT1__path_1,IN1,OUT1,path_1,25,12.271,12.0,2.0,0.359419,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,7,3.5,3.466,0.53,0.0,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,8,4.0,3.966,0.53,0.0,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,9,4.5,4.466,0.533,0.022219,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,10,5.0,4.966,0.544,0.022219,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,11,5.5,5.466,0.555,0.022219,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,12,6.0,5.966,0.567,0.022219,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,13,6.5,6.465,0.578,0.022219,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,14,7.0,6.964,0.609,0.073041,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,15,7.5,7.463,0.645,0.073041,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,16,8.0,7.962,0.682,0.073041,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,17,8.5,8.46,0.718,0.073041,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,18,9.0,8.864,0.966,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,19,9.5,9.224,1.314,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,20,10.0,9.583,1.662,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,21,10.5,9.942,2.009,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,22,11.0,10.302,2.357,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,23,11.5,10.661,2.705,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,24,12.0,11.02,3.052,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,25,12.5,11.38,3.4,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,26,13.0,11.739,3.748,0.768858,1.0,0.25
IN1__OUT2__path_1,IN1,OUT2,path_1,27,13.363,12.0,4.0,0.768858,1.0,0.25
IN1__CHG1__path_1,IN1,CHG1,path_1,0,0.0,0.0,1.0,-0.785398,1.0,0.25
IN1__CHG1__path_1,IN1,CHG1,path_1,1,0.5,0.354,0.646,-0.785398,1.0,0.25
IN1__CHG1__path_1,IN1,CHG1,path_1,2,1.0,0.707,0.293,-0.785398,1.0,0.25
IN1__CHG1__path_1,IN1,CHG1,path_1,3,1.414,1.0,0.0,-0.785398,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,0,0.0,0.0,1.0,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,1,0.5,0.495,0.928,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,2,1.0,0.99,0.856,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,3,1.5,1.484,0.784,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,4,2.0,1.979,0.712,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,5,2.5,2.474,0.64,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,6,3.0,2.969,0.568,-0.144497,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,7,3.5,3.465,0.508,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,8,4.0,3.963,0.463,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,9,4.5,4.461,0.417,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,10,5.0,4.959,0.371,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,11,5.5,5.457,0.325,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,12,6.0,5.955,0.28,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,13,6.5,6.452,0.234,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,14,7.0,6.95,0.188,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,15,7.5,7.448,0.143,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,16,8.0,7.946,0.097,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,17,8.5,8.444,0.051,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,18,9.0,8.942,0.005,-0.091597,1.0,0.25
IN1__CHG2__path_1,IN1,CHG2,path_1,19,9.058,9.0,0.0,-0.091597,1.0,0.25
IN2__IN1__path_1,IN2,IN1,path_1,0,0.0,0.0,5.0,-1.570796,1.0,0.25
IN2__IN1__path_1,IN2,IN1,path_1,1,0.5,0.0,4.5,-1.570796,1.0,0.25
